ticker,last_close,expected_close_20d,expected_return_20d,median_return_20d,probability_up,downside_p10,expected_peak_return_20d,forecast_dispersion,predicted_up,rank
POLU,12125.0,11664.567,-0.03797382409793815,-0.007859375000000002,0.2,-0.09610586340206181,0.01722335695876289,0.05262762274610319,False,520
PGUN,7475.0,7188.7305,-0.03829688806438127,-0.041033065948996694,0.2,-0.074675924958194,0.007342247596153828,0.0373486160461185,False,521
FOLK,204.0,196.17151,-0.03837492699716607,-0.034193450329350505,0.2,-0.11472489600088082,0.028586189419615503,0.08195541116962474,False,522
RICY,79.0,75.94223,-0.03870594652393196,-0.03503108929984178,0.0,-0.048864649519135696,-0.009846844250642816,0.010881929832150083,False,523
PBRX,26.0,24.991833,-0.03877562009371242,-0.0401022250835712,0.0,-0.05723897493802581,0.021311349135178802,0.02208368968416902,False,524
DNAR,124.0,119.16953,-0.03895540545063636,-0.027389895531439,0.2,-0.08847525811964467,0.00493941768523185,0.04870058127555494,False,525
MBTO,120.0,115.285484,-0.039287605285644546,-0.029152933756510402,0.0,-0.07314345041910811,0.002764345804850277,0.03567832285018892,False,526
LINK,1405.0,1349.417,-0.039560842276467986,-0.024127175544928825,0.2,-0.0886396241103203,0.00936990866881673,0.04627426304820923,False,527
BNBR,97.0,93.16075,-0.039579835872060244,-0.15110346214058468,0.2,-0.22653188803761276,0.09072237309721327,0.271561918983837,False,528
BANK,276.0,265.05804,-0.039644832887511326,-0.021599147630774418,0.2,-0.08693611034448596,0.01912667094797329,0.04309877086904051,False,529
MTDL,515.0,494.5577,-0.03969380499089803,-0.018287317961165006,0.0,-0.07972154932114683,-0.007400494918082523,0.03999347492334276,False,530
GUNA,200.0,192.0561,-0.039719512939453104,-0.030341110229492152,0.2,-0.08324914550781248,0.0013705444335937456,0.04594835614467601,False,531
MTMH,915.0,878.61194,-0.03976834656762296,-0.010544406911714432,0.0,-0.09997007609716535,0.00737957063268444,0.05765377396320757,False,532
APII,185.0,177.62039,-0.03988974081503378,-0.04009003510346287,0.2,-0.07185419855891048,-0.019033467060810792,0.03337459529212106,False,533
GLVA,306.0,293.78363,-0.03992277656505312,-0.03319155624489378,0.0,-0.06464157603145426,-0.0025228861889808217,0.023468561629256375,False,534
CRSN,108.0,103.68502,-0.03995350025318287,-0.024146609836154465,0.0,-0.07936665570294418,0.004643984194155126,0.03579050943458378,False,535
