ticker,last_close,expected_close_20d,expected_return_20d,median_return_20d,probability_up,downside_p10,expected_peak_return_20d,forecast_dispersion,predicted_up,rank
SMGR,1460.0,1398.6167,-0.0420433399775257,-0.06033183058647262,0.2,-0.0751666510595034,0.007492926610659279,0.04806437124021271,False,534
HADE,18.0,17.242735,-0.04207028283013239,-0.04846975538465714,0.0,-0.06594492594401044,0.03242435455322264,0.02481013716705529,False,535
CENT,81.0,77.59072,-0.042089881426022414,-0.03292017807195213,0.0,-0.07993906280140824,0.0021645251615547644,0.03808546489724148,False,536
BBTN,1215.0,1163.7922,-0.04214628745498972,-0.04440958156507202,0.0,-0.06322922694830249,0.023108623488940317,0.025774797861066324,False,537
BBLD,590.0,565.03937,-0.042306177171610206,-0.024237060546875022,0.0,-0.07692128326933267,0.017877838652012645,0.0308401422961519,False,538
MEDS,76.0,72.78252,-0.04233532955771997,-0.043151453921669414,0.0,-0.07864440114874587,0.02252988313373767,0.03652017789396299,False,539
UNVR,1755.0,1680.6696,-0.04235358518073362,-0.04066666388443729,0.0,-0.049359502982549874,0.001734761729878942,0.006506222191250254,False,540
RICY,78.0,74.682785,-0.042528396997696324,-0.026534251677684306,0.0,-0.06985176282051284,-0.0015219077085837141,0.024172737066456458,False,541
GOLF,160.0,153.18185,-0.04261333465576171,-0.05542621612548826,0.2,-0.0858016586303711,0.011008586883544957,0.052001184084087375,False,542
ATIC,478.0,457.55975,-0.04276200936927956,-0.040682102347018856,0.0,-0.056934168348751334,-0.009085887446064311,0.014753457260038402,False,543
BPII,434.0,415.40762,-0.04283954954367077,-0.040462159890732985,0.0,-0.059362821095550064,0.014543397964969795,0.01728502851953813,False,544
BBCA,6325.0,6053.2646,-0.04296208003952569,-0.035016906497035594,0.2,-0.08142653779644267,0.0023328032361660256,0.037270164922304116,False,545
MPPA,47.0,44.979187,-0.042996021027260634,-0.049531977227393664,0.2,-0.06578068834670045,0.023124142910571834,0.02858022755379551,False,546
CSAP,290.0,277.48236,-0.04316427296605603,-0.044252698174838345,0.0,-0.07182133115571118,-0.0037695102033944218,0.028149759654252527,False,547
TIRA,496.0,474.57632,-0.04319289422804309,-0.021747466056577625,0.0,-0.09455018812610255,-0.015704665645476325,0.0555443578364992,False,548
PRAY,700.0,669.7455,-0.043220703125000016,-0.04640781947544648,0.0,-0.07804207938058035,0.014941580636160712,0.034423038140752656,False,549
BANK,280.0,267.86017,-0.043356628417968765,-0.043911743164062544,0.0,-0.045565686907087066,-0.00879451206752233,0.0031241313253607753,False,550
APLI,248.0,237.22026,-0.043466691047914584,-0.042796719458795374,0.0,-0.05719979809176538,-0.008512816890593489,0.013410408260898201,False,551
STRK,63.0,60.260693,-0.04348104567754838,-0.04376390245225692,0.0,-0.04475038316514759,0.022809176974826383,0.0015287986887660466,False,552
PANR,418.0,399.7812,-0.04358565773119767,-0.035125732421875,0.0,-0.061803469133148936,-0.0036586779726749618,0.01824142513937253,False,553
PTIS,270.0,258.22153,-0.04362391719111689,-0.04441053602430556,0.0,-0.0810251080548322,0.009677033600983797,0.03624939727769928,False,554
INDX,60.0,57.36427,-0.04392884572347,-0.04392884572347,0.0,-0.04392884572347,-0.04392884572347,0.0,False,555
MTWI,258.0,246.58125,-0.04425872093023257,-0.04289718746214877,0.0,-0.07334658600563229,-0.011632733012354656,0.028628395033446805,False,556
JKON,66.0,63.06673,-0.04444346572413589,-0.023284102931167117,0.0,-0.08801859075372871,0.004987497040719724,0.03964214519672763,False,557
GTRA,242.0,231.23447,-0.04448559973850723,-0.049159152448669974,0.4,-0.1176790095557851,0.024155520604661685,0.07313904134279811,False,558
CRSN,108.0,103.19466,-0.04449389422381367,-0.05112082869918255,0.0,-0.07682461208767363,-0.00170203314887154,0.033815905523283514,False,559
LPKR,60.0,57.320564,-0.04465726216634116,-0.032459259033203125,0.0,-0.07310000101725263,0.01179444630940758,0.030361363113780765,False,560
PPGL,210.0,200.61877,-0.044672473725818465,-0.00957256498790926,0.4,-0.13221002487909228,0.02486159551711309,0.07849971262912316,False,561
MAIN,675.0,644.7443,-0.04482316984953705,-0.04590892650462963,0.0,-0.06943531177662039,0.005855957031250037,0.02467743797895211,False,562
MYOR,1685.0,1609.4163,-0.044856775663019266,-0.03423641216153561,0.2,-0.08521571309347176,0.004234890810459979,0.039698660282007435,False,563
RELF,36.0,34.37885,-0.04503199259440105,-0.05536937713623047,0.2,-0.07996999952528214,-0.0007632149590385939,0.04779740485121362,False,564
JECC,620.0,592.016,-0.045135498046875,-0.0448581818611391,0.0,-0.04686446651335683,-0.001166578723538292,0.00181336385801118,False,565
SHIP,2040.0,1947.8336,-0.045179646809895814,-0.061697507372089455,0.2,-0.21022731407015927,0.08423838895909927,0.19929619827400616,False,566
OBAT,246.0,234.87949,-0.045205316310975616,-0.05077641184737047,0.0,-0.05926813885448425,-0.0016378139092670051,0.018926350672281246,False,567
LION,356.0,339.90414,-0.0452130949899052,-0.051166320114993,0.0,-0.06034343590897122,-0.017641731862271783,0.01645557255181902,False,568
ABMM,2510.0,2396.467,-0.045232254575448196,-0.02565888788595616,0.0,-0.08860306819596615,0.002932663875747021,0.039360660050685545,False,569
JSMR,2740.0,2615.33,-0.045499953666742685,-0.0463139220745894,0.0,-0.052827094976049295,0.006302766451870445,0.007397281413997732,False,570
CBPE,330.0,314.95932,-0.04557783647017044,-0.06554768880208328,0.2,-0.07613795424952652,0.005723155628551147,0.03866740970466447,False,571
JATI,95.0,90.65253,-0.045762907329358546,-0.03143575567948187,0.2,-0.09701568603515624,0.0011085269325657788,0.04875334252549745,False,572
HATM,530.0,505.7347,-0.04578357624557785,-0.046092713553950504,0.2,-0.09512317585495282,0.021631320017688638,0.049907867997261095,False,573
BELL,114.0,108.75737,-0.04598796911406937,-0.04843594735128842,0.0,-0.06723860355845672,0.019375851279810896,0.026690090722434702,False,574
NZIA,141.0,134.4946,-0.04613760008034131,-0.04606790745511968,0.0,-0.04627698533078457,-0.02333625090037681,0.0001558374475259787,False,575
KONI,2470.0,2354.196,-0.04688413303390686,-0.035179675638916996,0.2,-0.09125170008856273,-0.007460621204453432,0.042026558473019615,False,576
MBTO,121.0,115.314064,-0.04699119378712553,-0.02884421860876163,0.2,-0.1001314904078964,-0.003153449444731371,0.04838787717246929,False,577
LCKM,109.0,103.863266,-0.04712601407952264,-0.03201251948645356,0.0,-0.09332790549741973,-0.0041985328044366055,0.04204982298743766,False,578
BCIC,126.0,120.05083,-0.047215597970145094,-0.04152812655009919,0.0,-0.08374345567491323,-0.006322200714595727,0.03903788989555005,False,579
BRRC,57.0,54.291527,-0.04751699347245068,-0.06445941590426263,0.2,-0.0851389567057292,0.011964617277446554,0.047104688708498876,False,580
BMTR,118.0,112.36516,-0.04775292348053497,-0.05055185091697567,0.2,-0.08227183455127778,-0.00959856712211995,0.036301592734737015,False,581
KIOS,95.0,90.44873,-0.04790813245271382,-0.02736487137643917,0.2,-0.12546918367084703,0.018284896047491794,0.07408321531864356,False,582
GPRA,102.0,97.04858,-0.04854336906881893,-0.05463962928921573,0.2,-0.08405389224781709,0.014902720731847442,0.043655921314002734,False,583
DEFI,105.0,99.89869,-0.048583911714099724,-0.051361374627976186,0.2,-0.10441927955264138,0.02126389276413685,0.0579149566934285,False,584
TFAS,193.0,183.61234,-0.04864078185718912,-0.03981239437439277,0.0,-0.0733866795357027,0.005833917331201444,0.023371920110784518,False,585
IKAI,20.0,19.02402,-0.04879907608032228,-0.07252063751220705,0.4,-0.21644287109374996,0.08283746719360348,0.18062278414370933,False,586
GSMF,88.0,83.696175,-0.04890714125199751,-0.05012711611661047,0.2,-0.10089634982022369,0.018442708795720898,0.05042039877827557,False,587
